ticker,company,keywords
ZVIA,Zevia PBC,"['ZVIA', 'Zevia PBC']"
ZWS,Zurn Elkay Water Solutions Corporation,"['ZWS', 'Zurn Elkay Water Solutions']"
AADI,"Aadi Bioscience, Inc.","['AADI', 'Aadi Bioscience']"
AAL,American Airlines Group Inc.,"['AAL', 'American Airlines']"
AAON,"AAON, Inc.","['AAON', 'AAON']"
AAPL,Apple Inc.,"['AAPL', 'Apple']"
ABCB,Ameris Bancorp,"['ABCB', 'Ameris Bancorp']"
ABCL,AbCellera Biologics Inc.,"['ABCL', 'AbCellera Biologics']"
ABEO,Abeona Therapeutics Inc.,"['ABEO', 'Abeona Therapeutics']"
ABNB,"Airbnb, Inc.","['ABNB', 'Airbnb']"
ACAD,ACADIA Pharmaceuticals Inc.,"['ACAD', 'ACADIA Pharmaceuticals']"
ACB,Aurora Cannabis Inc.,"['ACB', 'Aurora Cannabis']"
ACCD,"Accolade, Inc.","['ACCD', 'Accolade']"
ACET,"Adicet Bio, Inc.","['ACET', 'Adicet Bio']"
ACGL,Arch Capital Group Ltd.,"['ACGL', 'Arch Capital']"
ACHC,"Acadia Healthcare Company, Inc.","['ACHC', 'Acadia Healthcare']"
ACIW,"ACI Worldwide, Inc.","['ACIW', 'ACI Worldwide']"
ACLS,"Axcelis Technologies, Inc.","['ACLS', 'Axcelis Technologies']"
ACLX,"Arcellx, Inc.","['ACLX', 'Arcellx']"
ACMR,"ACM Research, Inc.","['ACMR', 'ACM Research']"
ACT,"Enact Holdings, Inc.","['ACT', 'Enact Holdings']"
ACVA,ACV Auctions Inc.,"['ACVA', 'ACV Auctions']"
ADBE,Adobe Inc.,"['ADBE', 'Adobe']"
ADEA,Adeia Inc.,"['ADEA', 'Adeia']"
ADES,"Advanced Emissions Solutions, Inc.","['ADES', 'Advanced Emissions Solutions']"
ADI,"Analog Devices, Inc.","['ADI', 'Analog Devices']"
ADP,"Automatic Data Processing, Inc.","['ADP', 'Automatic Data Processing']"
ADPT,Adaptive Biotechnologies Corporation,"['ADPT', 'Adaptive Biotechnologies']"
ADSK,"Autodesk, Inc.","['ADSK', 'Autodesk']"
ADTN,"ADTRAN Holdings, Inc.","['ADTN', 'ADTRAN Holdings']"
ADUS,Addus HomeCare Corporation,"['ADUS', 'Addus HomeCare']"
ADV,Advantage Solutions Inc.,"['ADV', 'Advantage Solutions']"
AEHR,Aehr Test Systems,"['AEHR', 'Aehr Test Systems']"
AEIS,"Advanced Energy Industries, Inc.","['AEIS', 'Advanced Energy Industries']"
AEP,"American Electric Power Company, Inc.","['AEP', 'American Electric Power']"
AFCG,"AFC Gamma, Inc.","['AFCG', 'AFC Gamma']"
AFRM,"Affirm Holdings, Inc.","['AFRM', 'Affirm Holdings']"
AFYA,Afya Limited,"['AFYA', 'Afya']"
AGIO,"Agios Pharmaceuticals, Inc.","['AGIO', 'Agios Pharmaceuticals']"
AGNC,AGNC Investment Corp.,"['AGNC', 'AGNC Investment']"
AGYS,"Agilysys, Inc.","['AGYS', 'Agilysys']"
AHCO,AdaptHealth Corp.,"['AHCO', 'AdaptHealth']"
AIRG,"Airgain, Inc.","['AIRG', 'Airgain']"
AKAM,"Akamai Technologies, Inc.","['AKAM', 'Akamai Technologies']"
AKRO,"Akero Therapeutics, Inc.","['AKRO', 'Akero Therapeutics']"
AKTS,"Akoustis Technologies, Inc.","['AKTS', 'Akoustis Technologies']"
AKYA,"Akoya Biosciences, Inc.","['AKYA', 'Akoya Biosciences']"
ALEC,"Alector, Inc.","['ALEC', 'Alector']"
ALGM,"Allegro MicroSystems, Inc.","['ALGM', 'Allegro MicroSystems']"
ALGN,"Align Technology, Inc.","['ALGN', 'Align Technology']"
ALGT,Allegiant Travel Company,"['ALGT', 'Allegiant']"
ALHC,"Alignment Healthcare, Inc.","['ALHC', 'Alignment Healthcare']"
ALKS,Alkermes plc,"['ALKS', 'Alkermes']"
ALKT,"Alkami Technology, Inc.","['ALKT', 'Alkami Technology']"
ALLK,Allakos Inc.,"['ALLK', 'Allakos']"
ALLO,"Allogene Therapeutics, Inc.","['ALLO', 'Allogene Therapeutics']"
ALNT,Allient Inc.,"['ALNT', 'Allient']"
ALNY,"Alnylam Pharmaceuticals, Inc.","['ALNY', 'Alnylam Pharmaceuticals']"
ALRM,"Alarm.com Holdings, Inc.","['ALRM', 'Alarmcom Holdings']"
ALRS,Alerus Financial Corporation,"['ALRS', 'Alerus Financial']"
ALT,"Altimmune, Inc.","['ALT', 'Altimmune']"
ALTR,Altair Engineering Inc.,"['ALTR', 'Altair Engineering']"
ALVR,"AlloVir, Inc.","['ALVR', 'AlloVir']"
ALXO,ALX Oncology Holdings Inc.,"['ALXO', 'ALX Oncology Holdings']"
AMAT,"Applied Materials, Inc.","['AMAT', 'Applied Materials']"
AMBA,"Ambarella, Inc.","['AMBA', 'Ambarella']"
AMCX,AMC Networks Inc.,"['AMCX', 'AMC Networks']"
AMD,"Advanced Micro Devices, Inc.","['AMD', 'Advanced Micro Devices']"
AMED,"Amedisys, Inc.","['AMED', 'Amedisys']"
AMEH,"Apollo Medical Holdings, Inc.","['AMEH', 'Apollo Medical Holdings']"
AMGN,Amgen Inc.,"['AMGN', 'Amgen']"
AMKR,"Amkor Technology, Inc.","['AMKR', 'Amkor Technology']"
AMLX,"Amylyx Pharmaceuticals, Inc.","['AMLX', 'Amylyx Pharmaceuticals']"
AMPH,"Amphastar Pharmaceuticals, Inc.","['AMPH', 'Amphastar Pharmaceuticals']"
AMPL,"Amplitude, Inc.","['AMPL', 'Amplitude']"
AMRK,"A-Mark Precious Metals, Inc.","['AMRK', 'A-Mark Precious Metals']"
AMRN,Amarin Corporation plc,"['AMRN', 'Amarin']"
AMSC,American Superconductor Corporation,"['AMSC', 'American Superconductor']"
AMSF,"AMERISAFE, Inc.","['AMSF', 'AMERISAFE']"
AMSWA,"American Software, Inc.","['AMSWA', 'American Software']"
AMTX,"Aemetis, Inc.","['AMTX', 'Aemetis']"
AMWD,American Woodmark Corporation,"['AMWD', 'American Woodmark']"
AMZN,"Amazon.com, Inc.","['AMZN', 'Amazoncom']"
ANAB,"AnaptysBio, Inc.","['ANAB', 'AnaptysBio']"
ANDE,"The Andersons, Inc.","['ANDE', 'Andersons']"
ANGI,Angi Inc.,"['ANGI', 'Angi']"
ANGO,"AngioDynamics, Inc.","['ANGO', 'AngioDynamics']"
ANIK,"Anika Therapeutics, Inc.","['ANIK', 'Anika Therapeutics']"
ANIP,"ANI Pharmaceuticals, Inc.","['ANIP', 'ANI Pharmaceuticals']"
ANNX,"Annexon, Inc.","['ANNX', 'Annexon']"
ANSS,"ANSYS, Inc.","['ANSS', 'ANSYS']"
AOSL,Alpha and Omega Semiconductor Limited,"['AOSL', 'Alpha Omega Semiconductor']"
AOUT,"American Outdoor Brands, Inc.","['AOUT', 'American Outdoor Brands']"
APA,APA Corporation,"['APA', 'APA']"
APLS,"Apellis Pharmaceuticals, Inc.","['APLS', 'Apellis Pharmaceuticals']"
APOG,"Apogee Enterprises, Inc.","['APOG', 'Apogee']"
APP,AppLovin Corporation,"['APP', 'AppLovin']"
APPF,"AppFolio, Inc.","['APPF', 'AppFolio']"
APPN,Appian Corporation,"['APPN', 'Appian']"
APPS,"Digital Turbine, Inc.","['APPS', 'Digital Turbine']"
APYX,Apyx Medical Corporation,"['APYX', 'Apyx Medical']"
ARAY,Accuray Incorporated,"['ARAY', 'Accuray']"
ARCB,ArcBest Corporation,"['ARCB', 'ArcBest']"
ARCC,Ares Capital Corporation,"['ARCC', 'Ares Capital']"
ARCT,Arcturus Therapeutics Holdings Inc.,"['ARCT', 'Arcturus Therapeutics Holdings']"
ARDX,"Ardelyx, Inc.","['ARDX', 'Ardelyx']"
ARGX,argenx SE,"['ARGX', 'argenx SE']"
ARHS,"Arhaus, Inc.","['ARHS', 'Arhaus']"
ARKO,Arko Corp.,"['ARKO', 'Arko']"
ARLP,"Alliance Resource Partners, L.P.","['ARLP', 'Alliance Resource Partners']"
ARM,Arm Holdings plc,"['ARM', 'Arm Holdings']"
AROW,Arrow Financial Corporation,"['AROW', 'Arrow Financial']"
ARQT,"Arcutis Biotherapeutics, Inc.","['ARQT', 'Arcutis Biotherapeutics']"
ARRY,"Array Technologies, Inc.","['ARRY', 'Array Technologies']"
ARTNA,Artesian Resources Corporation,"['ARTNA', 'Artesian Resources']"
ARVN,"Arvinas, Inc.","['ARVN', 'Arvinas']"
ARWR,"Arrowhead Pharmaceuticals, Inc.","['ARWR', 'Arrowhead Pharmaceuticals']"
ASLE,AerSale Corporation,"['ASLE', 'AerSale']"
ASML,ASML Holding N.V.,"['ASML', 'ASML Holding NV']"
ASND,Ascendis Pharma A/S,"['ASND', 'Ascendis Pharma A/S']"
ASO,"Academy Sports and Outdoors, Inc.","['ASO', 'Academy Sports Outdoors']"
ASPS,Altisource Portfolio Solutions S.A.,"['ASPS', 'Altisource Portfolio Solutions']"
ASTE,"Astec Industries, Inc.","['ASTE', 'Astec Industries']"
ASTL,Algoma Steel Group Inc.,"['ASTL', 'Algoma Steel']"
ATAI,Atai Life Sciences N.V.,"['ATAI', 'Atai Life Sciences NV']"
ATEC,"Alphatec Holdings, Inc.","['ATEC', 'Alphatec Holdings']"
ATEX,Anterix Inc.,"['ATEX', 'Anterix']"
ATHA,"Athira Pharma, Inc.","['ATHA', 'Athira Pharma']"
ATLC,Atlanticus Holdings Corporation,"['ATLC', 'Atlanticus Holdings']"
ATNI,"ATN International, Inc.","['ATNI', 'ATN']"
ATOM,Atomera Incorporated,"['ATOM', 'Atomera']"
ATRA,"Atara Biotherapeutics, Inc.","['ATRA', 'Atara Biotherapeutics']"
ATRC,"AtriCure, Inc.","['ATRC', 'AtriCure']"
ATRO,Astronics Corporation,"['ATRO', 'Astronics']"
ATSG,"Air Transport Services Group, Inc.","['ATSG', 'Air Transport']"
ATXS,"Astria Therapeutics, Inc.","['ATXS', 'Astria Therapeutics']"
AUDC,AudioCodes Ltd.,"['AUDC', 'AudioCodes']"
AUPH,Aurinia Pharmaceuticals Inc.,"['AUPH', 'Aurinia Pharmaceuticals']"
AVAV,"AeroVironment, Inc.","['AVAV', 'AeroVironment']"
AVDL,Avadel Pharmaceuticals plc,"['AVDL', 'Avadel Pharmaceuticals']"
AVDX,"AvidXchange Holdings, Inc.","['AVDX', 'AvidXchange Holdings']"
AVGO,Broadcom Inc.,"['AVGO', 'Broadcom']"
AVIR,"Atea Pharmaceuticals, Inc.","['AVIR', 'Atea Pharmaceuticals']"
AVNW,"Aviat Networks, Inc.","['AVNW', 'Aviat Networks']"
AVO,"Mission Produce, Inc.","['AVO', 'Mission Produce']"
AVPT,"AvePoint, Inc.","['AVPT', 'AvePoint']"
AVT,"Avnet, Inc.","['AVT', 'Avnet']"
AVTE,"Aerovate Therapeutics, Inc.","['AVTE', 'Aerovate Therapeutics']"
AVXL,Anavex Life Sciences Corp.,"['AVXL', 'Anavex Life Sciences']"
AXGN,"AxoGen, Inc.","['AXGN', 'AxoGen']"
AXNX,"Axonics, Inc.","['AXNX', 'Axonics']"
AXON,"Axon Enterprise, Inc.","['AXON', 'Axon Enterprise']"
AXSM,"Axsome Therapeutics, Inc.","['AXSM', 'Axsome Therapeutics']"
AY,Atlantica Sustainable Infrastructure plc,"['AY', 'Atlantica Sustainable Infrastructure']"
AZN,AstraZeneca PLC,"['AZN', 'AstraZeneca']"
AZTA,"Azenta, Inc.","['AZTA', 'Azenta']"
BAND,Bandwidth Inc.,"['BAND', 'Bandwidth']"
BANF,BancFirst Corporation,"['BANF', 'BancFirst']"
BANR,Banner Corporation,"['BANR', 'Banner']"
BASE,"Couchbase, Inc.","['BASE', 'Couchbase']"
BATRA,"Atlanta Braves Holdings, Inc.","['BATRA', 'Atlanta Braves Holdings']"
BATRK,"Atlanta Braves Holdings, Inc.","['BATRK', 'Atlanta Braves Holdings']"
BBIO,"BridgeBio Pharma, Inc.","['BBIO', 'BridgeBio Pharma']"
BBSI,"Barrett Business Services, Inc.","['BBSI', 'Barrett Business']"
BCAB,"BioAtla, Inc.","['BCAB', 'BioAtla']"
BCOV,Brightcove Inc.,"['BCOV', 'Brightcove']"
BCPC,Balchem Corporation,"['BCPC', 'Balchem']"
BCRX,"BioCryst Pharmaceuticals, Inc.","['BCRX', 'BioCryst Pharmaceuticals']"
BCYC,Bicycle Therapeutics plc,"['BCYC', 'Bicycle Therapeutics']"
BDSX,"Biodesix, Inc.","['BDSX', 'Biodesix']"
BDTX,"Black Diamond Therapeutics, Inc.","['BDTX', 'Black Diamond Therapeutics']"
BEAM,Beam Therapeutics Inc.,"['BEAM', 'Beam Therapeutics']"
BECN,"Beacon Roofing Supply, Inc.","['BECN', 'Beacon Roofing Supply']"
BFC,Bank First Corporation,"['BFC', 'First']"
BFIN,BankFinancial Corporation,"['BFIN', 'BankFinancial']"
BFST,"Business First Bancshares, Inc.","['BFST', 'Business First Bancshares']"
BGC,"BGC Group, Inc.","['BGC', 'BGC']"
BGFV,Big 5 Sporting Goods Corporation,"['BGFV', 'Big 5 Sporting Goods']"
BGNE,"BeiGene, Ltd.","['BGNE', 'BeiGene']"
BHF,"Brighthouse Financial, Inc.","['BHF', 'Brighthouse Financial']"
BIDU,"Baidu, Inc.","['BIDU', 'Baidu']"
BIGC,"BigCommerce Holdings, Inc.","['BIGC', 'BigCommerce Holdings']"
BIIB,Biogen Inc.,"['BIIB', 'Biogen']"
BIOX,Bioceres Crop Solutions Corp.,"['BIOX', 'Bioceres Crop Solutions']"
BIRD,"Allbirds, Inc.","['BIRD', 'Allbirds']"
BJRI,"BJ's Restaurants, Inc.","['BJRI', ""BJ's Restaurants""]"
BKCC,BlackRock Capital Investment Corporation,"['BKCC', 'BlackRock Capital Investment']"
BKNG,Booking Holdings Inc.,"['BKNG', 'Booking Holdings']"
BKR,Baker Hughes Company,"['BKR', 'Baker Hughes']"
BL,"BlackLine, Inc.","['BL', 'BlackLine']"
BLBD,Blue Bird Corporation,"['BLBD', 'Blue Bird']"
BLDE,"Blade Air Mobility, Inc.","['BLDE', 'Blade Air Mobility']"
BLDP,Ballard Power Systems Inc.,"['BLDP', 'Ballard Power Systems']"
BLFS,"BioLife Solutions, Inc.","['BLFS', 'BioLife Solutions']"
BLFY,Blue Foundry Bancorp,"['BLFY', 'Blue Foundry Bancorp']"
BLKB,"Blackbaud, Inc.","['BLKB', 'Blackbaud']"
BLMN,"Bloomin' Brands, Inc.","['BLMN', ""Bloomin' Brands""]"
BLUE,"bluebird bio, Inc.","['BLUE', 'bluebird bio']"
BLZE,"Backblaze, Inc.","['BLZE', 'Backblaze']"
BMBL,Bumble Inc.,"['BMBL', 'Bumble']"
BMRC,Bank of Marin Bancorp,"['BMRC', 'of Marin Bancorp']"
BMRN,BioMarin Pharmaceutical Inc.,"['BMRN', 'BioMarin Pharmaceutical']"
BNGO,"Bionano Genomics, Inc.","['BNGO', 'Bionano Genomics']"
BNTX,BioNTech SE,"['BNTX', 'BioNTech SE']"
BOKF,BOK Financial Corporation,"['BOKF', 'BOK Financial']"
BOLT,"Bolt Biotherapeutics, Inc.","['BOLT', 'Bolt Biotherapeutics']"
BOOM,DMC Global Inc.,"['BOOM', 'DMC Global']"
BPMC,Blueprint Medicines Corporation,"['BPMC', 'Blueprint Medicines']"
BPOP,"Popular, Inc.","['BPOP', 'Popular']"
BRKL,"Brookline Bancorp, Inc.","['BRKL', 'Brookline Bancorp']"
BRKR,Bruker Corporation,"['BRKR', 'Bruker']"
BRLT,"Brilliant Earth Group, Inc.","['BRLT', 'Brilliant Earth']"
BRP,"BRP Group, Inc.","['BRP', 'BRP']"
BRY,Berry Corporation,"['BRY', 'Berry']"
BRZE,"Braze, Inc.","['BRZE', 'Braze']"
BSET,"Bassett Furniture Industries, Incorporated","['BSET', 'Bassett Furniture Industries']"
BSRR,Sierra Bancorp,"['BSRR', 'Sierra Bancorp']"
BSY,"Bentley Systems, Incorporated","['BSY', 'Bentley Systems']"
BUSE,First Busey Corporation,"['BUSE', 'First Busey']"
BVS,Bioventus Inc.,"['BVS', 'Bioventus']"
BWB,"Bridgewater Bancshares, Inc.","['BWB', 'Bridgewater Bancshares']"
BWMX,"Betterware de México, S.A.P.I. de C.V.","['BWMX', 'Betterware de México SAPI de CV']"
BYRN,Byrna Technologies Inc.,"['BYRN', 'Byrna Technologies']"
BZ,Kanzhun Limited,"['BZ', 'Kanzhun']"
BZUN,Baozun Inc.,"['BZUN', 'Baozun']"
CAC,Camden National Corporation,"['CAC', 'Camden National']"
CACC,Credit Acceptance Corporation,"['CACC', 'Credit Acceptance']"
CAKE,The Cheesecake Factory Incorporated,"['CAKE', 'Cheesecake Factory']"
CALM,"Cal-Maine Foods, Inc.","['CALM', 'Cal-Maine Foods']"
CAMT,Camtek Ltd.,"['CAMT', 'Camtek']"
CAN,Canaan Inc.,"['CAN', 'Canaan']"
CAR,"Avis Budget Group, Inc.","['CAR', 'Avis Budget']"
CARA,"Cara Therapeutics, Inc.","['CARA', 'Cara Therapeutics']"
CARE,"Carter Bankshares, Inc.","['CARE', 'Carter Bankshares']"
CARG,"CarGurus, Inc.","['CARG', 'CarGurus']"
CART,Maplebear Inc.,"['CART', 'Maplebear']"
CASH,"Pathward Financial, Inc.","['CASH', 'Pathward Financial']"
CASS,"Cass Information Systems, Inc.","['CASS', 'Cass Information Systems']"
CASY,"Casey's General Stores, Inc.","['CASY', ""Casey's General Stores""]"
CATC,Cambridge Bancorp,"['CATC', 'Cambridge Bancorp']"
CATY,Cathay General Bancorp,"['CATY', 'Cathay General Bancorp']"
CBRL,"Cracker Barrel Old Country Store, Inc.","['CBRL', 'Cracker Barrel Old Country']"
CBSH,"Commerce Bancshares, Inc.","['CBSH', 'Commerce Bancshares']"
CCAP,"Crescent Capital BDC, Inc.","['CCAP', 'Crescent Capital BDC']"
CCB,Coastal Financial Corporation,"['CCB', 'Coastal Financial']"
CCBG,"Capital City Bank Group, Inc.","['CCBG', 'Capital City']"
CCCS,CCC Intelligent Solutions Holdings Inc.,"['CCCS', 'CCC Intelligent Solutions Holdings']"
CCEP,Coca-Cola Europacific Partners PLC,"['CCEP', 'Coca-Cola Europacific Partners']"
CCNE,CNB Financial Corporation,"['CCNE', 'CNB Financial']"
CCOI,"Cogent Communications Holdings, Inc.","['CCOI', 'Cogent Communications Holdings']"
CCRN,"Cross Country Healthcare, Inc.","['CCRN', 'Cross Country Healthcare']"
CCSI,"Consensus Cloud Solutions, Inc.","['CCSI', 'Consensus Cloud Solutions']"
CDLX,"Cardlytics, Inc.","['CDLX', 'Cardlytics']"
CDMO,"Avid Bioservices, Inc.","['CDMO', 'Avid Bioservices']"
CDNA,"CareDx, Inc","['CDNA', 'CareDx']"
CDNS,"Cadence Design Systems, Inc.","['CDNS', 'Cadence Design Systems']"
CDW,CDW Corporation,"['CDW', 'CDW']"
CDXS,"Codexis, Inc.","['CDXS', 'Codexis']"
CDZI,Cadiz Inc.,"['CDZI', 'Cadiz']"
CEG,Constellation Energy Corporation,"['CEG', 'Constellation Energy']"
CELH,"Celsius Holdings, Inc.","['CELH', 'Celsius Holdings']"
CENN,Cenntro Electric Group Limited,"['CENN', 'Cenntro Electric']"
CENT,Central Garden & Pet Company,"['CENT', 'Central Garden & Pet']"
CENTA,Central Garden & Pet Company,"['CENTA', 'Central Garden & Pet']"
CENX,Century Aluminum Company,"['CENX', 'Century Aluminum']"
CERE,"Cerevel Therapeutics Holdings, Inc.","['CERE', 'Cerevel Therapeutics Holdings']"
CERS,Cerus Corporation,"['CERS', 'Cerus']"
CERT,"Certara, Inc.","['CERT', 'Certara']"
CEVA,"CEVA, Inc.","['CEVA', 'CEVA']"
CFB,"CrossFirst Bankshares, Inc.","['CFB', 'CrossFirst Bankshares']"
CFFN,"Capitol Federal Financial, Inc.","['CFFN', 'Capitol Federal Financial']"
CFLT,"Confluent, Inc.","['CFLT', 'Confluent']"
CG,The Carlyle Group Inc.,"['CG', 'Carlyle']"
CGBD,"Carlyle Secured Lending, Inc.","['CGBD', 'Carlyle Secured Lending']"
CGEM,"Cullinan Oncology, Inc.","['CGEM', 'Cullinan Oncology']"
CGNT,Cognyte Software Ltd.,"['CGNT', 'Cognyte Software']"
CGNX,Cognex Corporation,"['CGNX', 'Cognex']"
CHCO,City Holding Company,"['CHCO', 'City Holding']"
CHDN,Churchill Downs Incorporated,"['CHDN', 'Churchill Downs']"
CHEF,"The Chefs' Warehouse, Inc.","['CHEF', ""Chefs' Warehouse""]"
CHK,Chesapeake Energy Corporation,"['CHK', 'Chesapeake Energy']"
CHKP,Check Point Software Technologies Ltd.,"['CHKP', 'Check Point Software Technologies']"
CHRD,Chord Energy Corporation,"['CHRD', 'Chord Energy']"
CHRS,"Coherus BioSciences, Inc.","['CHRS', 'Coherus BioSciences']"
CHRW,"C.H. Robinson Worldwide, Inc.","['CHRW', 'CH Robinson Worldwide']"
CHTR,"Charter Communications, Inc.","['CHTR', 'Charter Communications']"
CHUY,"Chuy's Holdings, Inc.","['CHUY', ""Chuy's Holdings""]"
CHX,ChampionX Corporation,"['CHX', 'ChampionX']"
CIGI,Colliers International Group Inc.,"['CIGI', 'Colliers']"
CINF,Cincinnati Financial Corporation,"['CINF', 'Cincinnati Financial']"
CIVB,"Civista Bancshares, Inc.","['CIVB', 'Civista Bancshares']"
CLAR,Clarus Corporation,"['CLAR', 'Clarus']"
CLBK,"Columbia Financial, Inc.","['CLBK', 'Columbia Financial']"
CLBT,Cellebrite DI Ltd.,"['CLBT', 'Cellebrite DI']"
CLDX,"Celldex Therapeutics, Inc.","['CLDX', 'Celldex Therapeutics']"
CLFD,"Clearfield, Inc.","['CLFD', 'Clearfield']"
CLNE,Clean Energy Fuels Corp.,"['CLNE', 'Clean Energy Fuels']"
CLPT,"ClearPoint Neuro, Inc.","['CLPT', 'ClearPoint Neuro']"
CLSK,"CleanSpark, Inc.","['CLSK', 'CleanSpark']"
CMBM,Cambium Networks Corporation,"['CMBM', 'Cambium Networks']"
CMCO,Columbus McKinnon Corporation,"['CMCO', 'Columbus McKinnon']"
CMCSA,Comcast Corporation,"['CMCSA', 'Comcast']"
CME,CME Group Inc.,"['CME', 'CME']"
CMPO,"CompoSecure, Inc.","['CMPO', 'CompoSecure']"
CMPR,Cimpress plc,"['CMPR', 'Cimpress']"
CMRX,"Chimerix, Inc.","['CMRX', 'Chimerix']"
CMTL,Comtech Telecommunications Corp.,"['CMTL', 'Comtech Telecommunications']"
CNDT,Conduent Incorporated,"['CNDT', 'Conduent']"
CNOB,"ConnectOne Bancorp, Inc.","['CNOB', 'ConnectOne Bancorp']"
CNSL,"Consolidated Communications Holdings, Inc.","['CNSL', 'Consolidated Communications Holdings']"
CNTY,"Century Casinos, Inc.","['CNTY', 'Century Casinos']"
CNXC,Concentrix Corporation,"['CNXC', 'Concentrix']"
CNXN,"PC Connection, Inc.","['CNXN', 'Connection']"
COCO,"The Vita Coco Company, Inc.","['COCO', 'Vita Coco']"
COGT,"Cogent Biosciences, Inc.","['COGT', 'Cogent Biosciences']"
COHU,"Cohu, Inc.","['COHU', 'Cohu']"
COIN,"Coinbase Global, Inc.","['COIN', 'Coinbase Global']"
COKE,"Coca-Cola Consolidated, Inc.","['COKE', 'Coca-Cola Consolidated']"
COLB,"Columbia Banking System, Inc.","['COLB', 'Columbia Banking System']"
COLL,"Collegium Pharmaceutical, Inc.","['COLL', 'Collegium Pharmaceutical']"
COLM,Columbia Sportswear Company,"['COLM', 'Columbia Sportswear']"
COMM,"CommScope Holding Company, Inc.","['COMM', 'CommScope Holding']"
CONN,"Conn's, Inc.","['CONN', ""Conn's""]"
COO,"The Cooper Companies, Inc.","['COO', 'Cooper Companies']"
COOP,Mr. Cooper Group Inc.,"['COOP', 'Mr Cooper']"
CORT,Corcept Therapeutics Incorporated,"['CORT', 'Corcept Therapeutics']"
COST,Costco Wholesale Corporation,"['COST', 'Costco Wholesale']"
CPRT,"Copart, Inc.","['CPRT', 'Copart']"
CPRX,"Catalyst Pharmaceuticals, Inc.","['CPRX', 'Catalyst Pharmaceuticals']"
CPSI,"Computer Programs and Systems, Inc.","['CPSI', 'Computer Programs Systems']"
CRAI,"CRA International, Inc.","['CRAI', 'CRA']"
CRBU,"Caribou Biosciences, Inc.","['CRBU', 'Caribou Biosciences']"
CRCT,"Cricut, Inc.","['CRCT', 'Cricut']"
CRDO,Credo Technology Group Holding Ltd,"['CRDO', 'Credo Technology Holding']"
CRMT,"America's Car-Mart, Inc.","['CRMT', ""America's Car-Mart""]"
CRNC,Cerence Inc.,"['CRNC', 'Cerence']"
CRNX,"Crinetics Pharmaceuticals, Inc.","['CRNX', 'Crinetics Pharmaceuticals']"
CRON,Cronos Group Inc.,"['CRON', 'Cronos']"
CROX,"Crocs, Inc.","['CROX', 'Crocs']"
CRSP,CRISPR Therapeutics AG,"['CRSP', 'CRISPR Therapeutics AG']"
CRSR,"Corsair Gaming, Inc.","['CRSR', 'Corsair Gaming']"
CRTO,Criteo S.A.,"['CRTO', 'Criteo']"
CRUS,"Cirrus Logic, Inc.","['CRUS', 'Cirrus Logic']"
CRVL,CorVel Corporation,"['CRVL', 'CorVel']"
CRVO,CervoMed Inc.,"['CRVO', 'CervoMed']"
CRWD,"CrowdStrike Holdings, Inc.","['CRWD', 'CrowdStrike Holdings']"
CSCO,"Cisco Systems, Inc.","['CSCO', 'Cisco Systems']"
CSGP,"CoStar Group, Inc.","['CSGP', 'CoStar']"
CSGS,"CSG Systems International, Inc.","['CSGS', 'CSG Systems']"
CSIQ,Canadian Solar Inc.,"['CSIQ', 'Canadian Solar']"
CSTE,Caesarstone Ltd.,"['CSTE', 'Caesarstone']"
CSTL,"Castle Biosciences, Inc.","['CSTL', 'Castle Biosciences']"
CSTR,"CapStar Financial Holdings, Inc.","['CSTR', 'CapStar Financial Holdings']"
CSWC,Capital Southwest Corporation,"['CSWC', 'Capital Southwest']"
CSWI,"CSW Industrials, Inc.","['CSWI', 'CSW Industrials']"
CSX,CSX Corporation,"['CSX', 'CSX']"
CTAS,Cintas Corporation,"['CTAS', 'Cintas']"
CTBI,"Community Trust Bancorp, Inc.","['CTBI', 'Community Trust Bancorp']"
CTKB,"Cytek Biosciences, Inc.","['CTKB', 'Cytek Biosciences']"
CTLP,"Cantaloupe, Inc.","['CTLP', 'Cantaloupe']"
CTMX,"CytomX Therapeutics, Inc.","['CTMX', 'CytomX Therapeutics']"
CTRN,"Citi Trends, Inc.","['CTRN', 'Citi Trends']"
CTSH,Cognizant Technology Solutions Corporation,"['CTSH', 'Cognizant Technology Solutions']"
CUE,"Cue Biopharma, Inc.","['CUE', 'Cue Biopharma']"
CUTR,"Cutera, Inc.","['CUTR', 'Cutera']"
CVAC,CureVac N.V.,"['CVAC', 'CureVac NV']"
CVBF,CVB Financial Corp.,"['CVBF', 'CVB Financial']"
CVCO,"Cavco Industries, Inc.","['CVCO', 'Cavco Industries']"
CVGW,"Calavo Growers, Inc.","['CVGW', 'Calavo Growers']"
CVLG,"Covenant Logistics Group, Inc.","['CVLG', 'Covenant Logistics']"
CVLT,"Commvault Systems, Inc.","['CVLT', 'Commvault Systems']"
CVRX,"CVRx, Inc.","['CVRX', 'CVRx']"
CWCO,Consolidated Water Co. Ltd.,"['CWCO', 'Consolidated Water']"
CWST,"Casella Waste Systems, Inc.","['CWST', 'Casella Waste Systems']"
CYBR,CyberArk Software Ltd.,"['CYBR', 'CyberArk Software']"
CYRX,"Cryoport, Inc.","['CYRX', 'Cryoport']"
CYTK,"Cytokinetics, Incorporated","['CYTK', 'Cytokinetics']"
CZNC,Citizens & Northern Corporation,"['CZNC', 'Citizens & Northern']"
CZR,"Caesars Entertainment, Inc.","['CZR', 'Caesars Entertainment']"
